time,c1,c2
11100,2860.0,-2840.0
11120,2860.0,-2890.0
11140,2790.0,-2800.0
11160,2780.0,-2880.0
11180,2760.0,-2920.0
11200,2790.0,-2920.0
11220,2840.0,-2890.0
11240,2860.0,-2860.0
11260,2820.0,-2850.0
11280,2800.0,-2830.0
11300,2800.0,-2900.0
11320,2840.0,-2930.0
11340,2790.0,-3020.0
11360,2760.0,-3070.0
11380,2760.0,-3100.0
11400,2770.0,-3090.0
11420,2720.0,-3010.0
11440,2740.0,-3030.0
11460,2740.0,-3110.0
11480,2800.0,-3140.0
11500,2800.0,-3220.0
11520,2830.0,-3270.0
11540,2860.0,-3300.0
11560,2830.0,-3270.0
11580,2840.0,-3240.0
11600,2900.0,-3260.0
11620,2880.0,-3310.0
11640,2910.0,-3340.0
11660,2910.0,-3350.0
11680,2930.0,-3370.0
11700,2890.0,-3400.0
11720,2850.0,-3390.0
11740,2890.0,-3460.0
11760,2880.0,-3530.0
11780,2910.0,-3490.0
11800,2930.0,-3580.0
11820,2880.0,-3610.0
11840,2880.0,-3570.0
11860,2920.0,-3620.0
11880,2910.0,-3660.0
11900,2930.0,-3630.0
11920,2860.0,-3650.0
11940,2910.0,-3710.0
11960,2920.0,-3690.0
11980,2950.0,-3690.0
12000,2940.0,-2830.0
12020,2920.0,-2900.0
12040,2810.0,-2840.0
12060,2740.0,-2860.0
12080,2720.0,-2900.0
12100,2720.0,-2900.0
12120,2730.0,-2930.0
12140,2770.0,-3030.0
12160,2750.0,-3060.0
12180,2670.0,-3080.0
12200,2760.0,-3150.0
12220,2770.0,-3150.0
12240,2780.0,-3250.0
12260,2720.0,-3360.0
12280,2780.0,-3320.0
12300,2740.0,-3280.0
12320,2730.0,-3310.0
12340,2650.0,-3290.0
12360,2750.0,-3370.0
12380,2690.0,-3320.0
12400,2680.0,-3390.0
12420,2620.0,-3360.0
12440,2680.0,-3410.0
12460,2720.0,-3450.0
12480,2770.0,-3460.0
12500,2930.0,-3200.0
12520,2910.0,-3250.0
12540,2900.0,-3300.0
12560,2860.0,-3300.0
12580,2800.0,-3300.0
12600,2790.0,-3240.0
12620,2800.0,-3290.0
12640,2810.0,-3240.0
12660,2810.0,-3200.0
12680,2740.0,-3290.0
12700,2790.0,-3260.0
12720,2760.0,-3260.0
12740,2720.0,-3200.0
12760,2740.0,-3260.0
12780,2750.0,-3250.0
12800,2680.0,-3210.0
12820,2690.0,-3240.0
12840,2730.0,-3150.0
12860,2700.0,-3150.0
12880,2640.0,-3040.0
12900,2680.0,-3040.0
12920,2690.0,-3080.0
12940,2750.0,-3070.0
12960,2820.0,-3100.0
12980,2830.0,-3130.0
13000,2850.0,-3380.0
13020,2850.0,-3370.0
13040,2770.0,-3410.0
13060,2820.0,-3470.0
13080,2850.0,-3450.0
13100,2900.0,-3420.0
13120,2890.0,-3480.0
13140,2850.0,-3440.0
13160,2910.0,-3440.0
13180,2920.0,-3500.0
13200,2850.0,-3520.0
13220,2800.0,-3540.0
13240,2790.0,-3470.0
13260,2730.0,-3490.0
13280,2710.0,-3510.0
13300,2640.0,-3500.0
13320,2610.0,-3440.0
13340,2670.0,-3460.0
13360,2570.0,-3460.0
13380,2620.0,-3470.0
13400,2600.0,-3410.0
13420,2650.0,-3430.0
13440,2600.0,-3440.0
13460,2630.0,-3500.0
13480,2630.0,-3510.0
13500,3100.0,-3450.0
13520,3110.0,-3410.0
13540,3070.0,-3400.0
13560,3110.0,-3420.0
13580,3170.0,-3500.0
13600,3160.0,-3550.0
13620,3120.0,-3550.0
13640,3040.0,-3600.0
13660,3060.0,-3640.0
13680,2980.0,-3670.0
13700,2980.0,-3710.0
13720,2950.0,-3670.0
13740,2970.0,-3600.0
13760,2920.0,-3690.0
13780,2920.0,-3630.0
13800,2960.0,-3660.0
13820,2940.0,-3590.0
13840,2990.0,-3640.0
13860,3040.0,-3660.0
13880,3000.0,-3690.0
13900,2970.0,-3740.0
13920,3010.0,-3740.0
13940,2960.0,-3800.0
13960,2940.0,-3850.0
13980,2950.0,-3830.0
14000,3610.0,-3800.0
14020,3650.0,-3760.0
14040,3600.0,-3780.0
14060,3560.0,-3750.0
14080,3530.0,-3750.0
14100,3580.0,-3780.0
14120,3590.0,-3820.0
14140,3570.0,-3910.0
14160,3540.0,-3900.0
14180,3520.0,-3910.0
14200,3500.0,-3950.0
14220,3480.0,-3940.0
14240,3410.0,-4020.0
14260,3420.0,-4030.0
14280,3450.0,-4120.0
14300,3430.0,-4100.0
14320,3420.0,-4120.0
14340,3410.0,-4010.0
14360,3450.0,-4070.0
14380,3360.0,-4110.0
14400,3330.0,-4060.0
14420,3310.0,-4110.0
14440,3300.0,-4080.0
14460,3230.0,-4160.0
14480,3200.0,-4090.0
14500,3570.0,-4060.0
14520,3620.0,-4120.0
14540,3590.0,-4120.0
14560,3550.0,-4150.0
14580,3480.0,-4090.0
14600,3470.0,-4130.0
14620,3440.0,-4110.0
14640,3390.0,-4060.0
14660,3340.0,-4030.0
14680,3370.0,-4100.0
14700,3340.0,-4060.0
14720,3340.0,-4000.0
14740,3320.0,-4010.0
14760,3370.0,-3980.0
14780,3300.0,-3970.0
14800,3260.0,-4000.0
14820,3300.0,-4000.0
14840,3260.0,-4020.0
14860,3230.0,-3990.0
14880,3240.0,-4040.0
14900,3230.0,-4070.0
14920,3250.0,-4070.0
14940,3250.0,-4090.0
14960,3230.0,-4100.0
14980,3290.0,-4070.0
15000,3650.0,-3970.0
15020,3650.0,-3930.0
15040,3640.0,-3980.0
15060,3650.0,-3980.0
15080,3620.0,-3900.0
15100,3590.0,-3930.0
15120,3560.0,-3950.0
15140,3580.0,-3990.0
15160,3520.0,-3990.0
15180,3520.0,-4010.0
15200,3430.0,-4060.0
15220,3430.0,-4070.0
15240,3370.0,-4040.0
15260,3380.0,-4080.0
15280,3370.0,-4050.0
15300,3350.0,-4090.0
15320,3320.0,-4060.0
15340,3300.0,-4120.0
15360,3220.0,-4150.0
15380,3230.0,-4100.0
15400,3180.0,-4120.0
15420,3190.0,-4140.0
15440,3240.0,-4180.0
15460,3250.0,-4130.0
15480,3180.0,-4140.0
15500,3770.0,-3590.0
15520,3680.0,-3610.0
15540,3800.0,-3580.0
15560,3840.0,-3580.0
15580,3870.0,-3600.0
15600,3800.0,-3530.0
15620,3840.0,-3530.0
15640,3860.0,-3500.0
15660,3850.0,-3570.0
15680,3760.0,-3610.0
15700,3710.0,-3670.0
