time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
4280,15390.0,1.0,0.0,-18300.0,1.0,0.0,-17500.0,1.0,0.0,15450.0,1.0,0.0
4300,15480.0,1.0,0.0,-18290.0,1.0,0.0,-17460.0,1.0,0.0,15390.0,1.0,0.0
4320,15490.0,1.0,0.0,-18130.0,1.0,0.0,-17350.0,1.0,0.0,15250.0,1.0,0.0
4340,15550.0,1.0,0.0,-18130.0,1.0,0.0,-17270.0,1.0,0.0,15300.0,1.0,0.0
4360,15500.0,1.0,0.0,-18190.0,1.0,0.0,-17300.0,1.0,0.0,15240.0,1.0,0.0
4380,15430.0,1.0,0.0,-17990.0,1.0,0.0,-17280.0,1.0,0.0,15240.0,1.0,0.0
4400,15430.0,1.0,0.0,-18040.0,1.0,0.0,-17280.0,1.0,0.0,15210.0,1.0,0.0
4420,15540.0,1.0,0.0,-17910.0,1.0,0.0,-17310.0,1.0,0.0,15290.0,1.0,0.0
4440,15380.0,1.0,0.0,-17910.0,1.0,0.0,-17290.0,1.0,0.0,15260.0,1.0,0.0
4460,15420.0,1.0,0.0,-17750.0,1.0,0.0,-17210.0,1.0,0.0,15120.0,1.0,0.0
4480,15400.0,1.0,0.0,-17670.0,1.0,0.0,-17080.0,1.0,0.0,15170.0,1.0,0.0
4500,15560.0,1.0,0.0,-17660.0,1.0,0.0,-17110.0,1.0,0.0,15180.0,1.0,0.0
4520,15600.0,1.0,0.0,-17840.0,1.0,0.0,-17130.0,1.0,0.0,15180.0,1.0,0.0
4540,15430.0,1.0,0.0,-17770.0,1.0,0.0,-17250.0,1.0,0.0,15320.0,1.0,0.0
4560,15360.0,1.0,0.0,-17870.0,1.0,0.0,-17330.0,1.0,0.0,15360.0,1.0,0.0
4580,15370.0,1.0,0.0,-17980.0,1.0,0.0,-17280.0,1.0,0.0,15360.0,1.0,0.0
4600,15480.0,1.0,0.0,-18010.0,1.0,0.0,-17110.0,1.0,0.0,15400.0,1.0,0.0
4620,15530.0,1.0,0.0,-17990.0,1.0,0.0,-17180.0,1.0,0.0,15510.0,1.0,0.0
4640,15620.0,1.0,0.0,-17790.0,1.0,0.0,-17010.0,1.0,0.0,15510.0,1.0,0.0
4660,15700.0,1.0,0.0,-17820.0,1.0,0.0,-16910.0,1.0,0.0,15530.0,1.0,0.0
4680,15610.0,1.0,0.0,-17780.0,1.0,0.0,-16960.0,1.0,0.0,15420.0,1.0,0.0
4700,15670.0,1.0,0.0,-17790.0,1.0,0.0,-16850.0,1.0,0.0,15340.0,1.0,0.0
4720,15660.0,1.0,0.0,-17810.0,1.0,0.0,-16790.0,1.0,0.0,15440.0,1.0,0.0
4740,15630.0,1.0,0.0,-17860.0,1.0,0.0,-16720.0,1.0,0.0,15460.0,1.0,0.0
4760,15730.0,1.0,0.0,-17930.0,1.0,0.0,-16660.0,1.0,0.0,15510.0,1.0,0.0
4780,15730.0,1.0,0.0,-18010.0,1.0,0.0,-16690.0,1.0,0.0,15510.0,1.0,0.0
4800,15630.0,1.0,0.0,-18060.0,1.0,0.0,-16710.0,1.0,0.0,15550.0,1.0,0.0
4820,15470.0,1.0,0.0,-18120.0,1.0,0.0,-16870.0,1.0,0.0,15440.0,1.0,0.0
4840,15470.0,1.0,0.0,-18090.0,1.0,0.0,-16990.0,1.0,0.0,15370.0,1.0,0.0
4860,15580.0,1.0,0.0,-17950.0,1.0,0.0,-17090.0,1.0,0.0,15340.0,1.0,0.0
4880,15470.0,1.0,0.0,-18040.0,1.0,0.0,-17290.0,1.0,0.0,15340.0,1.0,0.0
4900,15310.0,1.0,0.0,-18110.0,1.0,0.0,-17420.0,1.0,0.0,15240.0,1.0,0.0
4920,15480.0,1.0,0.0,-18130.0,1.0,0.0,-17350.0,1.0,0.0,15120.0,1.0,0.0
4940,15520.0,1.0,0.0,-18240.0,1.0,0.0,-17300.0,1.0,0.0,15250.0,1.0,0.0
4960,15420.0,1.0,0.0,-18190.0,1.0,0.0,-17500.0,1.0,0.0,15370.0,1.0,0.0
4980,15380.0,1.0,0.0,-18220.0,1.0,0.0,-17580.0,1.0,0.0,15400.0,1.0,0.0
5000,15450.0,1.0,0.0,-18260.0,1.0,0.0,-17440.0,1.0,0.0,15480.0,1.0,0.0
5020,15460.0,1.0,0.0,-18110.0,1.0,0.0,-17520.0,1.0,0.0,15440.0,1.0,0.0
5040,15580.0,1.0,0.0,-18010.0,1.0,0.0,-17570.0,1.0,0.0,15450.0,1.0,0.0
5060,15600.0,1.0,0.0,-17890.0,1.0,0.0,-17600.0,1.0,0.0,15420.0,1.0,0.0
5080,15650.0,1.0,0.0,-17860.0,1.0,0.0,-17700.0,1.0,0.0,15480.0,1.0,0.0
5100,15700.0,1.0,0.0,-17890.0,1.0,0.0,-17600.0,1.0,0.0,15360.0,1.0,0.0
