time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
3140,16820.0,1.0,0.0,-17040.0,1.0,0.0,-16330.0,1.0,0.0,16420.0,1.0,0.0
3160,16770.0,1.0,0.0,-17120.0,1.0,0.0,-16350.0,1.0,0.0,16370.0,1.0,0.0
3180,16830.0,1.0,0.0,-17180.0,1.0,0.0,-16320.0,1.0,0.0,16470.0,1.0,0.0
3200,16920.0,1.0,0.0,-17190.0,1.0,0.0,-16190.0,1.0,0.0,16410.0,1.0,0.0
3220,16790.0,1.0,0.0,-17120.0,1.0,0.0,-16270.0,1.0,0.0,16350.0,1.0,0.0
3240,16710.0,1.0,0.0,-17030.0,1.0,0.0,-16340.0,1.0,0.0,16380.0,1.0,0.0
3260,16610.0,1.0,0.0,-16950.0,1.0,0.0,-16450.0,1.0,0.0,16340.0,1.0,0.0
3280,16640.0,1.0,0.0,-17070.0,1.0,0.0,-16310.0,1.0,0.0,16320.0,1.0,0.0
3300,16600.0,1.0,0.0,-17090.0,1.0,0.0,-16520.0,1.0,0.0,16310.0,1.0,0.0
3320,16610.0,1.0,0.0,-17160.0,1.0,0.0,-16440.0,1.0,0.0,16230.0,1.0,0.0
3340,16550.0,1.0,0.0,-17210.0,1.0,0.0,-16490.0,1.0,0.0,16210.0,1.0,0.0
3360,16620.0,1.0,0.0,-17210.0,1.0,0.0,-16540.0,1.0,0.0,16370.0,1.0,0.0
3380,16610.0,1.0,0.0,-17130.0,1.0,0.0,-16480.0,1.0,0.0,16240.0,1.0,0.0
3400,16710.0,1.0,0.0,-17260.0,1.0,0.0,-16480.0,1.0,0.0,16150.0,1.0,0.0
3420,16690.0,1.0,0.0,-17290.0,1.0,0.0,-16390.0,1.0,0.0,16070.0,1.0,0.0
3440,16670.0,1.0,0.0,-17310.0,1.0,0.0,-16390.0,1.0,0.0,16060.0,1.0,0.0
3460,16710.0,1.0,0.0,-17240.0,1.0,0.0,-16350.0,1.0,0.0,16170.0,1.0,0.0
3480,16730.0,1.0,0.0,-17240.0,1.0,0.0,-16310.0,1.0,0.0,16130.0,1.0,0.0
3500,16760.0,1.0,0.0,-17250.0,1.0,0.0,-16460.0,1.0,0.0,16170.0,1.0,0.0
3520,16760.0,1.0,0.0,-17300.0,1.0,0.0,-16440.0,1.0,0.0,16280.0,1.0,0.0
3540,16720.0,1.0,0.0,-17320.0,1.0,0.0,-16410.0,1.0,0.0,16400.0,1.0,0.0
3560,16680.0,1.0,0.0,-17250.0,1.0,0.0,-16490.0,1.0,0.0,16320.0,1.0,0.0
3580,16670.0,1.0,0.0,-17280.0,1.0,0.0,-16490.0,1.0,0.0,16270.0,1.0,0.0
